,macid,tt,hr,br,temp,local
23277,54:6c:0e:d0:34:28,2021-11-20 19:00:13,68,0,2781,c003
23278,54:6c:0e:d0:34:28,2021-11-20 19:00:14,68,0,2781,c003
23279,54:6c:0e:d0:34:28,2021-11-20 19:00:15,68,0,2781,c003
23280,54:6c:0e:d0:34:28,2021-11-20 19:00:16,68,0,2781,c003
23281,54:6c:0e:d0:34:28,2021-11-20 19:00:17,68,0,2781,c003
23282,54:6c:0e:d0:34:28,2021-11-20 19:00:18,68,0,2781,c003
23283,54:6c:0e:d0:34:28,2021-11-20 19:00:19,68,0,2781,c003
23284,54:6c:0e:d0:34:28,2021-11-20 19:00:20,68,0,2781,c003
23285,54:6c:0e:d0:34:28,2021-11-20 19:00:21,68,0,2781,c003
23286,54:6c:0e:d0:34:28,2021-11-20 19:00:22,68,0,2781,c003
23287,54:6c:0e:d0:34:28,2021-11-20 19:00:23,68,0,2781,c003
23288,54:6c:0e:d0:34:28,2021-11-20 19:00:24,68,0,2781,c003
23289,54:6c:0e:d0:34:28,2021-11-20 19:00:25,68,0,2781,c003
23290,54:6c:0e:d0:34:28,2021-11-20 19:00:26,68,0,2781,c003
23291,54:6c:0e:d0:34:28,2021-11-20 19:00:27,68,0,2781,c003
23292,54:6c:0e:d0:34:28,2021-11-20 19:00:28,68,0,2781,c003
23293,54:6c:0e:d0:34:28,2021-11-20 19:00:29,68,0,2781,c003
23294,54:6c:0e:d0:34:28,2021-11-20 19:00:30,68,0,2781,c003
23295,54:6c:0e:d0:34:28,2021-11-20 19:00:31,68,0,2781,c003
23296,54:6c:0e:d0:34:28,2021-11-20 19:00:32,68,0,2781,c003
23297,54:6c:0e:d0:34:28,2021-11-20 19:00:33,68,0,2781,c003
23298,54:6c:0e:d0:34:28,2021-11-20 19:00:34,68,0,2781,c003
23299,54:6c:0e:d0:34:28,2021-11-20 19:00:35,68,0,2782,c003
23300,54:6c:0e:d0:34:28,2021-11-20 19:00:36,68,0,2781,c003
23301,54:6c:0e:d0:34:28,2021-11-20 19:00:37,68,0,2781,c003
23302,54:6c:0e:d0:34:28,2021-11-20 19:00:38,68,0,2781,c003
23303,54:6c:0e:d0:34:28,2021-11-20 19:00:39,68,0,2781,c003
23304,54:6c:0e:d0:34:28,2021-11-20 19:00:40,68,0,2781,c003
23305,54:6c:0e:d0:34:28,2021-11-20 19:00:41,68,0,2781,c003
23306,54:6c:0e:d0:34:28,2021-11-20 19:00:42,68,0,2781,c003
23307,54:6c:0e:d0:34:28,2021-11-20 19:00:43,68,0,2780,c003
23308,54:6c:0e:d0:34:28,2021-11-20 19:00:44,68,0,2781,c003
23309,54:6c:0e:d0:34:28,2021-11-20 19:00:45,68,0,2781,c003
23310,54:6c:0e:d0:34:28,2021-11-20 19:00:46,68,0,2781,c003
23311,54:6c:0e:d0:34:28,2021-11-20 19:00:47,68,0,2781,c003
23312,54:6c:0e:d0:34:28,2021-11-20 19:00:48,68,0,2781,c003
23313,54:6c:0e:d0:34:28,2021-11-20 19:00:49,68,0,2781,c003
23314,54:6c:0e:d0:34:28,2021-11-20 19:00:50,68,0,2781,c003
23315,54:6c:0e:d0:34:28,2021-11-20 19:00:51,68,0,2781,c003
23316,54:6c:0e:d0:34:28,2021-11-20 19:00:52,68,0,2781,c003
23317,54:6c:0e:d0:34:28,2021-11-20 19:00:53,68,0,2781,c003
23318,54:6c:0e:d0:34:28,2021-11-20 19:00:54,68,0,2781,c003
23319,54:6c:0e:d0:34:28,2021-11-20 19:00:55,68,0,2781,c003
23320,54:6c:0e:d0:34:28,2021-11-20 19:00:56,68,0,2781,c003
23321,54:6c:0e:d0:34:28,2021-11-20 19:00:57,68,0,2781,c003
23322,54:6c:0e:d0:34:28,2021-11-20 19:00:58,68,0,2781,c003
23323,54:6c:0e:d0:34:28,2021-11-20 19:00:59,68,0,2781,c003
23324,54:6c:0e:d0:34:28,2021-11-20 19:01:00,68,0,2781,c003
23325,54:6c:0e:d0:34:28,2021-11-20 19:01:01,68,0,2781,c003
23326,54:6c:0e:d0:34:28,2021-11-20 19:01:02,68,0,2781,c003
23327,54:6c:0e:d0:34:28,2021-11-20 19:01:03,68,0,2781,c003
23328,54:6c:0e:d0:34:28,2021-11-20 19:01:04,68,0,2781,c003
23329,54:6c:0e:d0:34:28,2021-11-20 19:01:05,68,0,2781,c003
23330,54:6c:0e:d0:34:28,2021-11-20 19:01:06,68,0,2782,c003
23331,54:6c:0e:d0:34:28,2021-11-20 19:01:07,68,0,2781,c003
23332,54:6c:0e:d0:34:28,2021-11-20 19:01:08,68,0,2781,c003
23333,54:6c:0e:d0:34:28,2021-11-20 19:01:09,68,0,2781,c003
23334,54:6c:0e:d0:34:28,2021-11-20 19:01:10,68,0,2781,c003
23335,54:6c:0e:d0:34:28,2021-11-20 19:01:11,68,0,2781,c003
23336,54:6c:0e:d0:34:28,2021-11-20 19:01:12,68,0,2782,c003
23337,54:6c:0e:d0:34:28,2021-11-20 19:01:13,68,0,2781,c003
23338,54:6c:0e:d0:34:28,2021-11-20 19:01:14,68,0,2781,c003
23339,54:6c:0e:d0:34:28,2021-11-20 19:01:15,68,0,2782,c003
23340,54:6c:0e:d0:34:28,2021-11-20 19:01:16,68,0,2781,c003
23341,54:6c:0e:d0:34:28,2021-11-20 19:01:17,68,0,2781,c003
23342,54:6c:0e:d0:34:28,2021-11-20 19:01:18,68,0,2781,c003
23343,54:6c:0e:d0:34:28,2021-11-20 19:01:19,68,0,2781,c003
23344,54:6c:0e:d0:34:28,2021-11-20 19:01:20,68,0,2781,c003
23345,54:6c:0e:d0:34:28,2021-11-20 19:01:21,68,0,2781,c003
23346,54:6c:0e:d0:34:28,2021-11-20 19:01:22,68,0,2781,c003
23347,54:6c:0e:d0:34:28,2021-11-20 19:01:23,68,0,2781,c003
23348,54:6c:0e:d0:34:28,2021-11-20 19:01:24,68,0,2781,c003
23349,54:6c:0e:d0:34:28,2021-11-20 19:01:25,68,0,2781,c003
23350,54:6c:0e:d0:34:28,2021-11-20 19:01:26,68,0,2781,c003
23351,54:6c:0e:d0:34:28,2021-11-20 19:01:27,68,0,2781,c003
23352,54:6c:0e:d0:34:28,2021-11-20 19:01:28,68,0,2781,c003
23353,54:6c:0e:d0:34:28,2021-11-20 19:01:29,68,0,2781,c003
23354,54:6c:0e:d0:34:28,2021-11-20 19:01:30,68,0,2781,c003
23355,54:6c:0e:d0:34:28,2021-11-20 19:01:31,68,0,2781,c003
23356,54:6c:0e:d0:34:28,2021-11-20 19:01:32,68,0,2781,c003
23357,54:6c:0e:d0:34:28,2021-11-20 19:01:33,68,0,2781,c003
23358,54:6c:0e:d0:34:28,2021-11-20 19:01:34,68,0,2781,c003
23359,54:6c:0e:d0:34:28,2021-11-20 19:01:35,68,0,2781,c003
23360,54:6c:0e:d0:34:28,2021-11-20 19:01:36,68,0,2781,c003
23361,54:6c:0e:d0:34:28,2021-11-20 19:01:37,68,0,2781,c003
23362,54:6c:0e:d0:34:28,2021-11-20 19:01:38,68,0,2781,c003
23363,54:6c:0e:d0:34:28,2021-11-20 19:01:39,68,0,2781,c003
23364,54:6c:0e:d0:34:28,2021-11-20 19:01:40,68,0,2781,c003
23365,54:6c:0e:d0:34:28,2021-11-20 19:01:41,68,0,2781,c003
23366,54:6c:0e:d0:34:28,2021-11-20 19:01:42,68,0,2781,c003
23367,54:6c:0e:d0:34:28,2021-11-20 19:01:43,68,0,2781,c003
23368,54:6c:0e:d0:34:28,2021-11-20 19:01:44,68,0,2781,c003
23369,54:6c:0e:d0:34:28,2021-11-20 19:01:45,68,0,2781,c003
23370,54:6c:0e:d0:34:28,2021-11-20 19:01:46,68,0,2781,c003
23371,54:6c:0e:d0:34:28,2021-11-20 19:01:47,68,0,2781,c003
23372,54:6c:0e:d0:34:28,2021-11-20 19:01:48,68,0,2781,c003
23373,54:6c:0e:d0:34:28,2021-11-20 19:01:49,68,0,2781,c003
23374,54:6c:0e:d0:34:28,2021-11-20 19:01:50,68,0,2781,c003
23375,54:6c:0e:d0:34:28,2021-11-20 19:01:51,68,0,2781,c003
23376,54:6c:0e:d0:34:28,2021-11-20 19:01:52,68,0,2781,c003
23377,54:6c:0e:d0:34:28,2021-11-20 19:01:53,68,0,2780,c003
23378,54:6c:0e:d0:34:28,2021-11-20 19:01:54,68,0,2781,c003
23379,54:6c:0e:d0:34:28,2021-11-20 19:01:55,68,0,2781,c003
23380,54:6c:0e:d0:34:28,2021-11-20 19:01:56,68,0,2781,c003
23381,54:6c:0e:d0:34:28,2021-11-20 19:01:57,68,0,2781,c003
23382,54:6c:0e:d0:34:28,2021-11-20 19:01:58,68,0,2780,c003
23383,54:6c:0e:d0:34:28,2021-11-20 19:01:59,68,0,2781,c003
23384,54:6c:0e:d0:34:28,2021-11-20 19:02:00,68,0,2781,c003
23385,54:6c:0e:d0:34:28,2021-11-20 19:02:01,68,0,2780,c003
23386,54:6c:0e:d0:34:28,2021-11-20 19:02:02,68,0,2781,c003
23387,54:6c:0e:d0:34:28,2021-11-20 19:02:03,68,0,2781,c003
23388,54:6c:0e:d0:34:28,2021-11-20 19:02:04,68,0,2781,c003
23389,54:6c:0e:d0:34:28,2021-11-20 19:02:05,68,0,2781,c003
23390,54:6c:0e:d0:34:28,2021-11-20 19:02:06,68,0,2780,c003
23391,54:6c:0e:d0:34:28,2021-11-20 19:02:07,68,0,2781,c003
23392,54:6c:0e:d0:34:28,2021-11-20 19:02:08,68,0,2780,c003
23393,54:6c:0e:d0:34:28,2021-11-20 19:02:09,68,0,2781,c003
23394,54:6c:0e:d0:34:28,2021-11-20 19:02:10,68,0,2781,c003
23395,54:6c:0e:d0:34:28,2021-11-20 19:02:11,68,0,2781,c003
23396,54:6c:0e:d0:34:28,2021-11-20 19:02:12,68,0,2781,c003
23397,54:6c:0e:d0:34:28,2021-11-20 19:02:13,68,0,2781,c003
23398,54:6c:0e:d0:34:28,2021-11-20 19:02:14,68,0,2781,c003
23399,54:6c:0e:d0:34:28,2021-11-20 19:02:15,68,0,2780,c003
23400,54:6c:0e:d0:34:28,2021-11-20 19:02:16,68,0,2781,c003
23401,54:6c:0e:d0:34:28,2021-11-20 19:02:17,68,0,2781,c003
23402,54:6c:0e:d0:34:28,2021-11-20 19:02:18,68,0,2780,c003
23403,54:6c:0e:d0:34:28,2021-11-20 19:02:19,68,0,2780,c003
23404,54:6c:0e:d0:34:28,2021-11-20 19:02:20,68,0,2780,c003
23405,54:6c:0e:d0:34:28,2021-11-20 19:02:21,68,0,2780,c003
23406,54:6c:0e:d0:34:28,2021-11-20 19:02:22,68,0,2781,c003
23407,54:6c:0e:d0:34:28,2021-11-20 19:02:23,68,0,2780,c003
23408,54:6c:0e:d0:34:28,2021-11-20 19:02:24,68,0,2780,c003
23409,54:6c:0e:d0:34:28,2021-11-20 19:02:25,68,0,2781,c003
23410,54:6c:0e:d0:34:28,2021-11-20 19:02:26,68,0,2780,c003
23411,54:6c:0e:d0:34:28,2021-11-20 19:02:27,68,0,2780,c003
23412,54:6c:0e:d0:34:28,2021-11-20 19:02:28,68,0,2780,c003
23413,54:6c:0e:d0:34:28,2021-11-20 19:02:29,68,0,2780,c003
23414,54:6c:0e:d0:34:28,2021-11-20 19:02:30,68,0,2780,c003
23415,54:6c:0e:d0:34:28,2021-11-20 19:02:31,68,0,2780,c003
23416,54:6c:0e:d0:34:28,2021-11-20 19:02:32,68,0,2781,c003
23417,54:6c:0e:d0:34:28,2021-11-20 19:02:33,68,0,2781,c003
23418,54:6c:0e:d0:34:28,2021-11-20 19:02:34,68,0,2780,c003
23419,54:6c:0e:d0:34:28,2021-11-20 19:02:35,68,0,2781,c003
23420,54:6c:0e:d0:34:28,2021-11-20 19:02:36,68,0,2779,c003
23421,54:6c:0e:d0:34:28,2021-11-20 19:02:37,68,0,2779,c003
23422,54:6c:0e:d0:34:28,2021-11-20 19:02:38,68,0,2780,c003
23423,54:6c:0e:d0:34:28,2021-11-20 19:02:39,68,0,2780,c003
23424,54:6c:0e:d0:34:28,2021-11-20 19:02:40,68,0,2780,c003
23425,54:6c:0e:d0:34:28,2021-11-20 19:02:41,68,0,2780,c003
23426,54:6c:0e:d0:34:28,2021-11-20 19:02:42,68,0,2780,c003
23427,54:6c:0e:d0:34:28,2021-11-20 19:02:43,68,0,2780,c003
23428,54:6c:0e:d0:34:28,2021-11-20 19:02:44,68,0,2780,c003
23429,54:6c:0e:d0:34:28,2021-11-20 19:02:45,68,0,2779,c003
23430,54:6c:0e:d0:34:28,2021-11-20 19:02:46,68,0,2779,c003
23431,54:6c:0e:d0:34:28,2021-11-20 19:02:47,68,0,2780,c003
23432,54:6c:0e:d0:34:28,2021-11-20 19:02:48,68,0,2779,c003
23433,54:6c:0e:d0:34:28,2021-11-20 19:02:49,68,0,2779,c003
23434,54:6c:0e:d0:34:28,2021-11-20 19:02:50,68,0,2780,c003
23435,54:6c:0e:d0:34:28,2021-11-20 19:02:51,68,0,2779,c003
23436,54:6c:0e:d0:34:28,2021-11-20 19:02:52,68,0,2779,c003
23437,54:6c:0e:d0:34:28,2021-11-20 19:02:53,68,0,2780,c003
23438,54:6c:0e:d0:34:28,2021-11-20 19:02:54,68,0,2780,c003
23439,54:6c:0e:d0:34:28,2021-11-20 19:02:55,68,0,2779,c003
23440,54:6c:0e:d0:34:28,2021-11-20 19:02:56,68,0,2779,c003
23441,54:6c:0e:d0:34:28,2021-11-20 19:02:57,68,0,2779,c003
23442,54:6c:0e:d0:34:28,2021-11-20 19:02:58,68,0,2779,c003
23443,54:6c:0e:d0:34:28,2021-11-20 19:02:59,68,0,2779,c003
23444,54:6c:0e:d0:34:28,2021-11-20 19:03:00,68,0,2779,c003
23445,54:6c:0e:d0:34:28,2021-11-20 19:03:01,68,0,2779,c003
23446,54:6c:0e:d0:34:28,2021-11-20 19:03:02,68,0,2779,c003
23447,54:6c:0e:d0:34:28,2021-11-20 19:03:03,68,0,2779,c003
23448,54:6c:0e:d0:34:28,2021-11-20 19:03:04,68,0,2779,c003
23449,54:6c:0e:d0:34:28,2021-11-20 19:03:05,68,0,2779,c003
23450,54:6c:0e:d0:34:28,2021-11-20 19:03:06,68,0,2779,c003
23451,54:6c:0e:d0:34:28,2021-11-20 19:03:07,68,0,2779,c003
23452,54:6c:0e:d0:34:28,2021-11-20 19:03:08,68,0,2779,c003
23453,54:6c:0e:d0:34:28,2021-11-20 19:03:09,68,0,2779,c003
23454,54:6c:0e:d0:34:28,2021-11-20 19:03:10,68,0,2779,c003
23455,54:6c:0e:d0:34:28,2021-11-20 19:03:11,68,0,2780,c003
23456,54:6c:0e:d0:34:28,2021-11-20 19:03:12,68,0,2779,c003
23457,54:6c:0e:d0:34:28,2021-11-20 19:03:13,68,0,2779,c003
23458,54:6c:0e:d0:34:28,2021-11-20 19:03:14,68,0,2779,c003
23459,54:6c:0e:d0:34:28,2021-11-20 19:03:15,68,0,2778,c003
23460,54:6c:0e:d0:34:28,2021-11-20 19:03:16,68,0,2779,c003
23461,54:6c:0e:d0:34:28,2021-11-20 19:03:17,68,0,2779,c003
23462,54:6c:0e:d0:34:28,2021-11-20 19:03:18,68,0,2779,c003
23463,54:6c:0e:d0:34:28,2021-11-20 19:03:19,68,0,2779,c003
23464,54:6c:0e:d0:34:28,2021-11-20 19:03:20,68,0,2779,c003
23465,54:6c:0e:d0:34:28,2021-11-20 19:03:21,68,0,2779,c003
23466,54:6c:0e:d0:34:28,2021-11-20 19:03:22,68,0,2779,c003
23467,54:6c:0e:d0:34:28,2021-11-20 19:03:23,68,0,2779,c003
23468,54:6c:0e:d0:34:28,2021-11-20 19:03:24,68,0,2779,c003
23469,54:6c:0e:d0:34:28,2021-11-20 19:03:25,68,0,2779,c003
23470,54:6c:0e:d0:34:28,2021-11-20 19:03:26,68,0,2779,c003
23471,54:6c:0e:d0:34:28,2021-11-20 19:03:27,68,0,2779,c003
23472,54:6c:0e:d0:34:28,2021-11-20 19:03:28,68,0,2779,c003
23473,54:6c:0e:d0:34:28,2021-11-20 19:03:29,68,0,2779,c003
23474,54:6c:0e:d0:34:28,2021-11-20 19:03:30,68,0,2778,c003
23475,54:6c:0e:d0:34:28,2021-11-20 19:03:31,68,0,2778,c003
23476,54:6c:0e:d0:34:28,2021-11-20 19:03:32,68,0,2778,c003
23477,54:6c:0e:d0:34:28,2021-11-20 19:03:33,68,0,2779,c003
23478,54:6c:0e:d0:34:28,2021-11-20 19:03:34,68,0,2778,c003
23479,54:6c:0e:d0:34:28,2021-11-20 19:03:35,68,0,2779,c003
23480,54:6c:0e:d0:34:28,2021-11-20 19:03:36,68,0,2778,c003
23481,54:6c:0e:d0:34:28,2021-11-20 19:03:37,68,0,2779,c003
23482,54:6c:0e:d0:34:28,2021-11-20 19:03:38,68,0,2778,c003
23483,54:6c:0e:d0:34:28,2021-11-20 19:03:39,68,0,2778,c003
23484,54:6c:0e:d0:34:28,2021-11-20 19:03:40,68,0,2778,c003
23485,54:6c:0e:d0:34:28,2021-11-20 19:03:41,68,0,2778,c003
23486,54:6c:0e:d0:34:28,2021-11-20 19:03:42,68,0,2778,c003
23487,54:6c:0e:d0:34:28,2021-11-20 19:03:43,68,0,2779,c003
23488,54:6c:0e:d0:34:28,2021-11-20 19:03:44,68,0,2779,c003
23489,54:6c:0e:d0:34:28,2021-11-20 19:03:45,68,0,2778,c003
23490,54:6c:0e:d0:34:28,2021-11-20 19:03:46,68,0,2779,c003
23491,54:6c:0e:d0:34:28,2021-11-20 19:03:47,68,0,2778,c003
23492,54:6c:0e:d0:34:28,2021-11-20 19:03:48,68,0,2778,c003
23493,54:6c:0e:d0:34:28,2021-11-20 19:03:49,68,0,2778,c003
23494,54:6c:0e:d0:34:28,2021-11-20 19:03:50,68,0,2779,c003
23495,54:6c:0e:d0:34:28,2021-11-20 19:03:51,68,0,2779,c003
23496,54:6c:0e:d0:34:28,2021-11-20 19:03:52,68,0,2778,c003
23497,54:6c:0e:d0:34:28,2021-11-20 19:03:53,68,0,2779,c003
23498,54:6c:0e:d0:34:28,2021-11-20 19:03:54,68,0,2779,c003
23499,54:6c:0e:d0:34:28,2021-11-20 19:03:55,68,0,2779,c003
23500,54:6c:0e:d0:34:28,2021-11-20 19:03:56,68,0,2778,c003
23501,54:6c:0e:d0:34:28,2021-11-20 19:03:57,68,0,2779,c003
23502,54:6c:0e:d0:34:28,2021-11-20 19:03:58,68,0,2778,c003
23503,54:6c:0e:d0:34:28,2021-11-20 19:03:59,68,0,2778,c003
23504,54:6c:0e:d0:34:28,2021-11-20 19:04:00,68,0,2778,c003
23505,54:6c:0e:d0:34:28,2021-11-20 19:04:01,68,0,2779,c003
23506,54:6c:0e:d0:34:28,2021-11-20 19:04:02,68,0,2779,c003
23507,54:6c:0e:d0:34:28,2021-11-20 19:04:03,68,0,2778,c003
23508,54:6c:0e:d0:34:28,2021-11-20 19:04:04,68,0,2779,c003
23509,54:6c:0e:d0:34:28,2021-11-20 19:04:05,68,0,2779,c003
23510,54:6c:0e:d0:34:28,2021-11-20 19:04:06,68,0,2778,c003
23511,54:6c:0e:d0:34:28,2021-11-20 19:04:07,68,0,2778,c003
23512,54:6c:0e:d0:34:28,2021-11-20 19:04:08,68,0,2778,c003
23513,54:6c:0e:d0:34:28,2021-11-20 19:04:09,68,0,2778,c003
23514,54:6c:0e:d0:34:28,2021-11-20 19:04:10,68,0,2778,c003
23515,54:6c:0e:d0:34:28,2021-11-20 19:04:11,68,0,2778,c003
23516,54:6c:0e:d0:34:28,2021-11-20 19:04:12,68,0,2779,c003
23517,54:6c:0e:d0:34:28,2021-11-20 19:04:13,68,0,2778,c003
23518,54:6c:0e:d0:34:28,2021-11-20 19:04:14,68,0,2779,c003
23519,54:6c:0e:d0:34:28,2021-11-20 19:04:15,68,0,2779,c003
23520,54:6c:0e:d0:34:28,2021-11-20 19:04:16,68,0,2779,c003
23521,54:6c:0e:d0:34:28,2021-11-20 19:04:17,68,0,2778,c003
23522,54:6c:0e:d0:34:28,2021-11-20 19:04:18,68,0,2779,c003
23523,54:6c:0e:d0:34:28,2021-11-20 19:04:19,68,0,2779,c003
23524,54:6c:0e:d0:34:28,2021-11-20 19:04:20,68,0,2778,c003
23525,54:6c:0e:d0:34:28,2021-11-20 19:04:21,68,0,2779,c003
23526,54:6c:0e:d0:34:28,2021-11-20 19:04:22,68,0,2778,c003
23527,54:6c:0e:d0:34:28,2021-11-20 19:04:23,68,0,2779,c003
23528,54:6c:0e:d0:34:28,2021-11-20 19:04:24,68,0,2779,c003
23529,54:6c:0e:d0:34:28,2021-11-20 19:04:25,68,0,2779,c003
23530,54:6c:0e:d0:34:28,2021-11-20 19:04:26,68,0,2779,c003
23531,54:6c:0e:d0:34:28,2021-11-20 19:04:27,68,0,2778,c003
23532,54:6c:0e:d0:34:28,2021-11-20 19:04:28,68,0,2779,c003
23533,54:6c:0e:d0:34:28,2021-11-20 19:04:29,68,0,2779,c003
23534,54:6c:0e:d0:34:28,2021-11-20 19:04:30,68,0,2778,c003
23535,54:6c:0e:d0:34:28,2021-11-20 19:04:31,68,0,2778,c003
23536,54:6c:0e:d0:34:28,2021-11-20 19:04:32,68,0,2779,c003
23537,54:6c:0e:d0:34:28,2021-11-20 19:04:33,68,0,2778,c003
23538,54:6c:0e:d0:34:28,2021-11-20 19:04:34,68,0,2779,c003
23539,54:6c:0e:d0:34:28,2021-11-20 19:04:35,68,0,2779,c003
23540,54:6c:0e:d0:34:28,2021-11-20 19:04:36,68,0,2778,c003
23541,54:6c:0e:d0:34:28,2021-11-20 19:04:37,68,0,2779,c003
23542,54:6c:0e:d0:34:28,2021-11-20 19:04:38,68,0,2779,c003
23543,54:6c:0e:d0:34:28,2021-11-20 19:04:39,68,0,2779,c003
23544,54:6c:0e:d0:34:28,2021-11-20 19:04:40,68,0,2779,c003
23545,54:6c:0e:d0:34:28,2021-11-20 19:04:41,68,0,2778,c003
23546,54:6c:0e:d0:34:28,2021-11-20 19:04:42,68,0,2779,c003
23547,54:6c:0e:d0:34:28,2021-11-20 19:04:43,68,0,2779,c003
23548,54:6c:0e:d0:34:28,2021-11-20 19:04:44,68,0,2778,c003
23549,54:6c:0e:d0:34:28,2021-11-20 19:04:45,68,0,2779,c003
23550,54:6c:0e:d0:34:28,2021-11-20 19:04:46,68,0,2778,c003
23551,54:6c:0e:d0:34:28,2021-11-20 19:04:47,68,0,2779,c003
23552,54:6c:0e:d0:34:28,2021-11-20 19:04:48,68,0,2778,c003
23553,54:6c:0e:d0:34:28,2021-11-20 19:04:49,68,0,2779,c003
23554,54:6c:0e:d0:34:28,2021-11-20 19:04:50,68,0,2779,c003
23555,54:6c:0e:d0:34:28,2021-11-20 19:04:51,68,0,2778,c003
23556,54:6c:0e:d0:34:28,2021-11-20 19:04:52,68,0,2779,c003
23557,54:6c:0e:d0:34:28,2021-11-20 19:04:53,68,0,2778,c003
23558,54:6c:0e:d0:34:28,2021-11-20 19:04:54,68,0,2779,c003
23559,54:6c:0e:d0:34:28,2021-11-20 19:04:55,68,0,2779,c003
23560,54:6c:0e:d0:34:28,2021-11-20 19:04:56,68,0,2779,c003
23561,54:6c:0e:d0:34:28,2021-11-20 19:04:57,68,0,2778,c003
23562,54:6c:0e:d0:34:28,2021-11-20 19:04:58,68,0,2778,c003
23563,54:6c:0e:d0:34:28,2021-11-20 19:04:59,68,0,2779,c003
23564,54:6c:0e:d0:34:28,2021-11-20 19:05:00,68,0,2779,c003
23565,54:6c:0e:d0:34:28,2021-11-20 19:05:01,68,0,2778,c003
23566,54:6c:0e:d0:34:28,2021-11-20 19:05:02,68,0,2778,c003
23567,54:6c:0e:d0:34:28,2021-11-20 19:05:03,68,0,2778,c003
23568,54:6c:0e:d0:34:28,2021-11-20 19:05:04,68,0,2778,c003
23569,54:6c:0e:d0:34:28,2021-11-20 19:05:05,68,0,2779,c003
23570,54:6c:0e:d0:34:28,2021-11-20 19:05:06,68,0,2778,c003
23571,54:6c:0e:d0:34:28,2021-11-20 19:05:07,68,0,2778,c003
23572,54:6c:0e:d0:34:28,2021-11-20 19:05:08,68,0,2778,c003
23573,54:6c:0e:d0:34:28,2021-11-20 19:05:09,68,0,2778,c003
23574,54:6c:0e:d0:34:28,2021-11-20 19:05:10,68,0,2778,c003
23575,54:6c:0e:d0:34:28,2021-11-20 19:05:11,68,0,2779,c003
23576,54:6c:0e:d0:34:28,2021-11-20 19:05:12,68,0,2778,c003
23577,54:6c:0e:d0:34:28,2021-11-20 19:05:13,68,0,2778,c003
23578,54:6c:0e:d0:34:28,2021-11-20 19:05:14,68,0,2779,c003
23579,54:6c:0e:d0:34:28,2021-11-20 19:05:15,68,0,2778,c003
23580,54:6c:0e:d0:34:28,2021-11-20 19:05:16,68,0,2778,c003
23581,54:6c:0e:d0:34:28,2021-11-20 19:05:17,68,0,2778,c003
23582,54:6c:0e:d0:34:28,2021-11-20 19:05:18,68,0,2778,c003
23583,54:6c:0e:d0:34:28,2021-11-20 19:05:19,68,0,2777,c003
23584,54:6c:0e:d0:34:28,2021-11-20 19:05:20,68,0,2778,c003
23585,54:6c:0e:d0:34:28,2021-11-20 19:05:21,68,0,2778,c003
23586,54:6c:0e:d0:34:28,2021-11-20 19:05:22,68,0,2778,c003
23587,54:6c:0e:d0:34:28,2021-11-20 19:05:23,68,0,2778,c003
23588,54:6c:0e:d0:34:28,2021-11-20 19:05:24,68,0,2778,c003
23589,54:6c:0e:d0:34:28,2021-11-20 19:05:25,68,0,2778,c003
23590,54:6c:0e:d0:34:28,2021-11-20 19:05:26,68,0,2778,c003
23591,54:6c:0e:d0:34:28,2021-11-20 19:05:27,68,0,2778,c003
23592,54:6c:0e:d0:34:28,2021-11-20 19:05:28,68,0,2778,c003
23593,54:6c:0e:d0:34:28,2021-11-20 19:05:29,68,0,2778,c003
23594,54:6c:0e:d0:34:28,2021-11-20 19:05:30,68,0,2778,c003
23595,54:6c:0e:d0:34:28,2021-11-20 19:05:31,68,0,2778,c003
23596,54:6c:0e:d0:34:28,2021-11-20 19:05:32,68,0,2778,c003
23597,54:6c:0e:d0:34:28,2021-11-20 19:05:33,68,0,2778,c003
23598,54:6c:0e:d0:34:28,2021-11-20 19:05:34,68,0,2778,c003
23599,54:6c:0e:d0:34:28,2021-11-20 19:05:35,68,0,2778,c003
23600,54:6c:0e:d0:34:28,2021-11-20 19:05:36,68,0,2778,c003
23601,54:6c:0e:d0:34:28,2021-11-20 19:05:37,68,0,2778,c003
23602,54:6c:0e:d0:34:28,2021-11-20 19:05:38,68,0,2778,c003
23603,54:6c:0e:d0:34:28,2021-11-20 19:05:39,68,0,2778,c003
23604,54:6c:0e:d0:34:28,2021-11-20 19:05:40,68,0,2777,c003
23605,54:6c:0e:d0:34:28,2021-11-20 19:05:41,68,0,2778,c003
23606,54:6c:0e:d0:34:28,2021-11-20 19:05:42,68,0,2778,c003
23607,54:6c:0e:d0:34:28,2021-11-20 19:05:43,68,0,2778,c003
23608,54:6c:0e:d0:34:28,2021-11-20 19:05:44,68,0,2778,c003
23609,54:6c:0e:d0:34:28,2021-11-20 19:05:45,68,0,2778,c003
23610,54:6c:0e:d0:34:28,2021-11-20 19:05:46,68,0,2778,c003
23611,54:6c:0e:d0:34:28,2021-11-20 19:05:47,68,0,2778,c003
23612,54:6c:0e:d0:34:28,2021-11-20 19:05:48,68,0,2778,c003
23613,54:6c:0e:d0:34:28,2021-11-20 19:05:49,68,0,2778,c003
23614,54:6c:0e:d0:34:28,2021-11-20 19:05:50,68,0,2778,c003
23615,54:6c:0e:d0:34:28,2021-11-20 19:05:51,68,0,2778,c003
23616,54:6c:0e:d0:34:28,2021-11-20 19:05:52,68,0,2778,c003
23617,54:6c:0e:d0:34:28,2021-11-20 19:05:53,68,0,2778,c003
